"Survey_Group2011","Survey_Code2011","Recipient_Code","Visa_Code_DG","MR_Code_DG","MR_Field_DG","Empl_Matrix_Name_DG","Emp_Status_Name_DG","Postdoctorate_Name_DG","Degree_Institution","Degree_Department","Citizen_Name_DG","DG_No_Forms","City","State","Zip","Type_of_Degree_DG","Surgroup2011","Recipient_Number","Sex_Code_DG","Empl_Matrix_Code_OLD","Postdoctorate_Code_DG","Emp_Status_Code_DG","Left_US_DG","Empl_Position_Title","Empl_Dept_Div","Empl_Inst_Org","Empl_City","Empl_State","Empl_Zip","Empl_Country","Surcode2011","Serial Number_DG","DG_Forms_Current_Yr","Surgroup","Survey_Code","Survey_Group","Empl_Matrix_Name","Empl_Matrix_Code","Granting Dept Serial Number","Surcode","Left_US_Code_DG","Date_Conferred_Code","survey_year","survey_type"
12.0,PAUP,"140PAUP0612",2.0,5.0,"4-Disc",Non-US Academic,Full-time,Yes,University of Pennsylvania,Department of Mathematics,Hungary,8.0,Philadelphia,PA,"19104",PHD,"12",6.0,2.0,150.0,1.0,1.0,Yes,Post-doc,Department of Mathematics,Royal Institute of Technology ,SE-100 44 Stockhom,,,SWEDEN,"12PAUP",20122769,8.0,MPr_L,PAUP,140.0,Non-US Academic,945.0,2022.0,"140PAUP",1.0,11.0,2012,DGData
12.0,PAUP,"140PAUP0712",888.0,44.0,"2-Anal",Bachelors,Full-time,No,University of Pennsylvania,Department of Mathematics,United States,8.0,Philadelphia,PA,"19104",PHD,"12",7.0,2.0,70.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,Huntington University,Huntington,IN,"46750",United States,"12PAUP",20122892,8.0,MPr_L,PAUP,140.0,Bachelors,510.0,2022.0,"140PAUP",2.0,2.0,2012,DGData
12.0,PAUP,"140PAUP0812",2.0,53.0,"3-Geom",Business/Industry,Full-time,No,University of Pennsylvania,Department of Mathematics,China,8.0,Philadelphia,PA,"19104",PHD,"12",8.0,2.0,120.0,2.0,1.0,No,,,Imagine Software,New York,NY,"10279",United States,"12PAUP",20124704,8.0,MPr_L,PAUP,140.0,Business/Industry,935.0,2022.0,"140PAUP",2.0,6.0,2012,DGData
20.0,WASU,"130WASU0212",888.0,35.0,"10-Equa",Group II,Full-time,No,Washington State University,Department of Mathematics,United States,6.0,Pullman,WA,"99164",PHD,"20",2.0,1.0,20.0,2.0,1.0,No,Mathematics Instructor,Department of Mathematics,Washington State University,Pullman,WA,"99164-3113",,"20WASU",20120453,6.0,MPu_S,WASU,130.0,Math Public Small,130.0,2382.0,"130WASU",2.0,6.0,2012,DGData
20.0,WASU,"130WASU0312",888.0,11.0,"1-Alg",Unknown (US),Unknown,Unknown,Washington State University,Department of Mathematics,United States,6.0,Pullman,WA,"99164",PHD,"20",3.0,2.0,190.0,999.0,999.0,No,,,,,,,,"20WASU",20122928,6.0,MPu_S,WASU,130.0,Unknown (US),985.0,2382.0,"130WASU",2.0,11.0,2012,DGData
20.0,WASU,"130WASU0412",888.0,5.0,"4-Disc",Government,Full-time,No,Washington State University,Department of Mathematics,United States,6.0,Pullman,WA,"99164",PHD,"20",4.0,2.0,110.0,2.0,1.0,No,Ranger Trainee,,United States Army,,,,,"20WASU",20123981,6.0,MPu_S,WASU,130.0,Government,925.0,2382.0,"130WASU",2.0,11.0,2012,DGData
20.0,WASU,"130WASU0612",2.0,60.0,"5-Prob",Business/Industry,Full-time,No,Washington State University,Department of Mathematics,China,6.0,Pullman,WA,"99164",PHD,"20",6.0,2.0,120.0,2.0,1.0,No,Research Analyst,,Accordant Health Services,Greensboro,NC,"27407",United States,"20WASU",20120903,6.0,MPu_S,WASU,130.0,Business/Industry,935.0,2382.0,"130WASU",2.0,11.0,2012,DGData
41.0,PASU,"210PASU0212",2.0,62.0,"6-Stat",Group IV,Full-time,No,"Pennsylvania State University, University Park",Department of Statistics,India,9.0,University Park,PA,"16802",PHD,"40",2.0,2.0,40.0,2.0,1.0,No,Assistant Professor,Department of Statistics,Temple University,Philadelphia,PA,"19207",,"41PASU",20122211,9.0,Stat,PASU,210.0,Statistics,210.0,2023.0,"210PASU",2.0,2.0,2012,DGData
41.0,PASU,"210PASU0312",2.0,62.0,"6-Stat",Non-US Academic,Full-time,No,"Pennsylvania State University, University Park",Department of Statistics,Trinidad/Tobago (West Indies),9.0,University Park,PA,"16802",PHD,"40",3.0,2.0,150.0,2.0,1.0,Yes,Lecturer in Mathematics,Mathematics and Statistics Department,University of the West Indies,St Augustine,,,TRINIDAD AND TOBAGO,"41PASU",20121695,9.0,Stat,PASU,210.0,Non-US Academic,945.0,2023.0,"210PASU",1.0,11.0,2012,DGData
41.0,PASU,"210PASU0512",2.0,62.0,"6-Stat",Group Va,Full-time,No,"Pennsylvania State University, University Park",Department of Statistics,China,9.0,University Park,PA,"16802",PHD,"40",5.0,2.0,51.0,2.0,1.0,No,Assistant Professor,Department of Applied & Computational Mathematics,University of Notre Dame,Notre Dame,IN,"46556",United States,"41PASU",20121866,9.0,Stat,PASU,210.0,Applied Mathematics,160.0,2023.0,"210PASU",2.0,6.0,2012,DGData
41.0,PASU,"210PASU0612",1.0,62.0,"6-Stat",Business/Industry,Full-time,No,"Pennsylvania State University, University Park",Department of Statistics,China,9.0,University Park,PA,"16802",PHD,"40",6.0,2.0,120.0,2.0,1.0,No,,,Fifth Third Bank,Cincinnati,OH,"45202-3115",,"41PASU",20122436,9.0,Stat,PASU,210.0,Business/Industry,935.0,2023.0,"210PASU",2.0,2.0,2012,DGData
41.0,PASU,"210PASU0712",888.0,62.0,"6-Stat",Group IV,Full-time,No,"Pennsylvania State University, University Park",Department of Statistics,United States,9.0,University Park,PA,"16802",PHD,"40",7.0,2.0,40.0,2.0,1.0,No,Instructor,Department of Statistics,"Pennsylvania State University, University Park",University Park,PA,"16802",United States,"41PASU",20123534,9.0,Stat,PASU,210.0,Statistics,210.0,2023.0,"210PASU",2.0,2.0,2012,DGData
41.0,PASU,"210PASU0812",888.0,62.0,"6-Stat",Government,Full-time,No,"Pennsylvania State University, University Park",Department of Statistics,United States,9.0,University Park,PA,"16802",PHD,"40",8.0,2.0,110.0,2.0,1.0,No,Applied Research Mathematician,,United States Department of Defense,Washington,DC,"20301",United States,"41PASU",20123927,9.0,Stat,PASU,210.0,Government,925.0,2023.0,"210PASU",2.0,2.0,2012,DGData
20.0,KSSU,"130KSSU0412",2.0,65.0,"8-Num",Group II,Full-time,Yes,Kansas State University,Department of Mathematics,Vietnam,5.0,Manhattan,KS,"66506",PHD,"20",4.0,2.0,20.0,1.0,1.0,No,Postdoctoral Position,Department of Mathematics,University of Oklahoma,Norman,OK,"73019-0315",United States,"20KSSU",20122955,5.0,MPu_S,KSSU,130.0,Math Public Small,130.0,1614.0,"130KSSU",2.0,2.0,2012,DGData
41.0,PASU,"210PASU0912",2.0,62.0,"6-Stat",Other Academic,Full-time,Yes,"Pennsylvania State University, University Park",Department of Statistics,Korea,9.0,University Park,PA,"16802",PHD,"40",9.0,1.0,90.0,1.0,1.0,No,Post Doc Forensic Sciences,Forensic Science,"Pennsylvania State University, University Park",University Park,PA,"16802",United States,"41PASU",20122940,9.0,Stat,PASU,210.0,Other Academic,905.0,2023.0,"210PASU",2.0,2.0,2012,DGData
30.0,ILSI,"130ILSI0212",2.0,26.0,"2-Anal",Group III,Full-time,No,Southern Illinois University Carbondale,Department of Mathematics,Jordan,5.0,Carbondale,IL,"62901",PHD,"30",2.0,2.0,30.0,2.0,1.0,No,Lecturer,Department of Mathematics,Southern Illinois University Carbondale,Carbondale,IL,"62901",United States,"30ILSI",20121551,5.0,MPu_S,ILSI,130.0,Math Public Small,130.0,2169.0,"130ILSI",2.0,11.0,2012,DGData
30.0,ILSI,"130ILSI0312",2.0,26.0,"2-Anal",Group III,Full-time,No,Southern Illinois University Carbondale,Department of Mathematics,Sri Lanka,5.0,Carbondale,IL,"62901",PHD,"30",3.0,2.0,30.0,2.0,1.0,No,Visiting Assistant Professor,Department of Mathematical Sciences,Delaware State University,Dover,DE,"19901",United States,"30ILSI",20124065,5.0,MPu_S,ILSI,130.0,Math Public Small,130.0,2169.0,"130ILSI",2.0,2.0,2012,DGData
30.0,ILSI,"130ILSI0412",2.0,26.0,"2-Anal",Bachelors,Full-time,No,Southern Illinois University Carbondale,Department of Mathematics,Sri Lanka,5.0,Carbondale,IL,"62901",PHD,"30",4.0,2.0,70.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,Montana State University-Billings,Billings,MT,"59101",United States,"30ILSI",20121053,5.0,MPu_S,ILSI,130.0,Bachelors,510.0,2169.0,"130ILSI",2.0,2.0,2012,DGData
20.0,KSSU,"130KSSU0512",2.0,30.0,"2-Anal",Masters,Full-time,No,Kansas State University,Department of Mathematics,Ukraine,5.0,Manhattan,KS,"66506",PHD,"20",5.0,1.0,60.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,University of Northern Iowa,Cedar Falls,IA,"50614-0506",,"20KSSU",20122331,5.0,MPu_S,KSSU,130.0,Masters,410.0,1614.0,"130KSSU",2.0,2.0,2012,DGData
20.0,OKUO,"130OKUO0712",888.0,97.0,"11-Educ",Bachelors,Full-time,No,University of Oklahoma,Department of Mathematics,United States,8.0,Norman,OK,"73019",PHD,"20",7.0,1.0,70.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,Oklahoma Baptist University,Shawnee,OK,"74804",United States,"20OKUO",20123537,8.0,MPu_S,OKUO,130.0,Bachelors,510.0,1983.0,"130OKUO",2.0,1.0,2012,DGData
30.0,ILSI,"130ILSI0512",2.0,62.0,"6-Stat",Two-year,Full-time,No,Southern Illinois University Carbondale,Department of Mathematics,China,5.0,Carbondale,IL,"62901",PHD,"30",5.0,2.0,80.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,Chattanooga State Community College,Chattanooga ,TN,"37406",United States,"30ILSI",20121869,5.0,MPu_S,ILSI,130.0,Two-year,900.0,2169.0,"130ILSI",2.0,6.0,2012,DGData
30.0,MTUM,"130MTUM0212",888.0,92.0,"7-Appl",Business/Industry,Full-time,No,University of Montana - Missoula,Department of Mathematical Sciences,United States,4.0,Missoula,MT,"59812",PHD,"30",2.0,2.0,120.0,2.0,1.0,No,Gaming Analyst,Gaming Analytics,Caesar’s Entertainment Inc,Las Vegas,NV,"89109",United States,"30MTUM",20122949,4.0,MPu_S,MTUM,130.0,Business/Industry,935.0,1828.0,"130MTUM",2.0,11.0,2012,DGData
30.0,MTUM,"130MTUM0312",888.0,62.0,"6-Stat",Bachelors,Full-time,No,University of Montana - Missoula,Department of Mathematical Sciences,United States,4.0,Missoula,MT,"59812",PHD,"30",3.0,2.0,70.0,2.0,1.0,No,Mathematics Teaching Fellow,Department of Mathematics and Computer Science,Augustana College,Rock Island,IL,"61201",United States,"30MTUM",20121986,4.0,MPu_S,MTUM,130.0,Bachelors,510.0,1828.0,"130MTUM",2.0,11.0,2012,DGData
30.0,OHOU,,NaN,NaN,,,,,"Ohio University, Athens",Department of Mathematics,,0.0,Athens,OH,"45701",PHD,"30",NaN,NaN,NaN,NaN,NaN,,,,,,,,,"30OHOU",NaN,0.0,MPu_S,OHOU,130.0,,NaN,1975.0,"130OHOU",NaN,NaN,2012,DGData
30.0,MTUM,"130MTUM0412",888.0,5.0,"4-Disc",Group III,Full-time,Yes,University of Montana - Missoula,Department of Mathematical Sciences,United States,4.0,Missoula,MT,"59812",PHD,"30",4.0,1.0,30.0,1.0,1.0,No,Postdoctoral Lecturer,Department of Mathematical Sciences,University of Montana - Missoula,Missoula,MT,"59812",,"30MTUM",20123333,4.0,MPu_S,MTUM,130.0,Math Public Small,130.0,1828.0,"130MTUM",2.0,11.0,2012,DGData
42.0,OHCW,"310OHCW0212",2.0,61.0,"6-Stat",Unknown (Non-US),Unknown,Unknown,Case Western Reserve University,Epidemiology & Biostatistics Department,Unknown,6.0,Cleveland,OH,"44106",PHD,"40",2.0,2.0,200.0,999.0,999.0,Unknown,,,,,,,,"42OHCW",20124705,6.0,Biostat,OHCW,310.0,Unknown (Non-US),995.0,1327.0,"310OHCW",999.0,7.0,2012,DGData
20.0,OKUO,"130OKUO0212",888.0,97.0,"11-Educ",Other Academic,Full-time,Yes,University of Oklahoma,Department of Mathematics,United States,8.0,Norman,OK,"73019",PHD,"20",2.0,2.0,90.0,1.0,1.0,No,Post-Doc Research Assistant,College of Atmospheric and Geographic Sciences,University of Oklahoma,Norman,OK,"73072",United States,"20OKUO",20123564,8.0,MPu_S,OKUO,130.0,Other Academic,905.0,1983.0,"130OKUO",2.0,1.0,2012,DGData
20.0,OKUO,"130OKUO0312",888.0,55.0,"3-Geom",Bachelors,Full-time,No,University of Oklahoma,Department of Mathematics,United States,8.0,Norman,OK,"73019",PHD,"20",3.0,2.0,70.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,Cameron University,Lawton,OK,"73505",United States,"20OKUO",20121791,8.0,MPu_S,OKUO,130.0,Bachelors,510.0,1983.0,"130OKUO",2.0,6.0,2012,DGData
20.0,OKUO,"130OKUO0412",888.0,11.0,"1-Alg",Still Seeking (US),Still seeking,Not Applicable,University of Oklahoma,Department of Mathematics,United States,8.0,Norman,OK,"73019",PHD,"20",4.0,1.0,180.0,888.0,3.0,No,,,,,,,,"20OKUO",20120579,8.0,MPu_S,OKUO,130.0,Still Seeking (US),975.0,1983.0,"130OKUO",2.0,11.0,2012,DGData
20.0,OKUO,"130OKUO0512",2.0,97.0,"11-Educ",Two-year,Full-time,No,University of Oklahoma,Department of Mathematics,Korea,8.0,Norman,OK,"73019",PHD,"20",5.0,2.0,80.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,Gainesville State College,Gainsville,GA,"30566",United States,"20OKUO",20122778,8.0,MPu_S,OKUO,130.0,Two-year,900.0,1983.0,"130OKUO",2.0,1.0,2012,DGData
20.0,OKUO,"130OKUO0612",888.0,11.0,"1-Alg",Still Seeking (US),Still seeking,Not Applicable,University of Oklahoma,Department of Mathematics,United States,8.0,Norman,OK,"73019",PHD,"20",6.0,1.0,180.0,888.0,3.0,No,,,,,,,,"20OKUO",20122046,8.0,MPu_S,OKUO,130.0,Still Seeking (US),975.0,1983.0,"130OKUO",2.0,11.0,2012,DGData
20.0,KSSU,"130KSSU0312",2.0,65.0,"8-Num",Unknown (US),Unknown,Unknown,Kansas State University,Department of Mathematics,Nepal,5.0,Manhattan,KS,"66506",PHD,"20",3.0,2.0,190.0,999.0,999.0,No,,,,,,,,"20KSSU",20121395,5.0,MPu_S,KSSU,130.0,Unknown (US),985.0,1614.0,"130KSSU",2.0,11.0,2012,DGData
11.0,NYSB,"110NYSB0212",2.0,57.0,"3-Geom",Group II,Full-time,Yes,Stony Brook University,Department of Mathematics,Brazil,12.0,Stony Brook,NY,"11794",PHD,"11",2.0,2.0,20.0,1.0,1.0,No,Post Doc/Assistant Professor ,Department of Mathematics,Vanderbilt University,Nashville,TN,"37240",United States,"11NYSB",20122577,12.0,MPu_L,NYSB,110.0,Math Private Small,150.0,1883.0,"110NYSB",2.0,11.0,2012,DGData
11.0,NYSB,"110NYSB0312",888.0,30.0,"2-Anal",Unknown (US),Unknown,Unknown,Stony Brook University,Department of Mathematics,United States,12.0,Stony Brook,NY,"11794",PHD,"11",3.0,2.0,190.0,999.0,999.0,No,,,,,,,,"11NYSB",20121428,12.0,MPu_L,NYSB,110.0,Unknown (US),985.0,1883.0,"110NYSB",2.0,6.0,2012,DGData
11.0,NYSB,"110NYSB0412",2.0,53.0,"3-Geom",Business/Industry,Full-time,No,Stony Brook University,Department of Mathematics,China,12.0,Stony Brook,NY,"11794",PHD,"11",4.0,2.0,120.0,2.0,1.0,No,Software Engineer,,Interactive Brokers,Greenwich,CT,"06830",,"11NYSB",20121458,12.0,MPu_L,NYSB,110.0,Business/Industry,935.0,1883.0,"110NYSB",2.0,6.0,2012,DGData
11.0,NYSB,"110NYSB0512",2.0,53.0,"3-Geom",Group II,Full-time,Yes,Stony Brook University,Department of Mathematics,Turkey,12.0,Stony Brook,NY,"11794",PHD,"11",5.0,2.0,20.0,1.0,1.0,No,Post Doc/Assistant Professor,Department of Mathematics,Vanderbilt University,Nashville,TN,"37240",United States,"11NYSB",20120564,12.0,MPu_L,NYSB,110.0,Math Private Small,150.0,1883.0,"110NYSB",2.0,11.0,2012,DGData
11.0,NYSB,"110NYSB0612",2.0,57.0,"3-Geom",Non-US Academic,Full-time,No,Stony Brook University,Department of Mathematics,Canada,12.0,Stony Brook,NY,"11794",PHD,"11",6.0,2.0,150.0,2.0,1.0,Yes,Long-Term Visiting Researcher,Department of Mathematics,Abdus Salam Institute for Theoretical Physics,I-34151 Trieste,,,ITALY,"11NYSB",20121947,12.0,MPu_L,NYSB,110.0,Non-US Academic,945.0,1883.0,"110NYSB",1.0,11.0,2012,DGData
11.0,NYSB,"110NYSB0712",2.0,14.0,"1-Alg",Unknown (Non-US),Unknown,Unknown,Stony Brook University,Department of Mathematics,India,12.0,Stony Brook,NY,"11794",PHD,"11",7.0,2.0,200.0,999.0,999.0,Yes,,,,,,,,"11NYSB",20123342,12.0,MPu_L,NYSB,110.0,Unknown (Non-US),995.0,1883.0,"110NYSB",1.0,6.0,2012,DGData
11.0,NYSB,"110NYSB1012",888.0,58.0,"3-Geom",Research Institute/Other Non-Profit,Full-time,Yes,Stony Brook University,Department of Mathematics,United States,12.0,Stony Brook,NY,"11794",PHD,"11",10.0,2.0,100.0,1.0,1.0,No,Member,School of Mathematics,Institute for Advanced Study,Princeton,NJ,"08540",,"11NYSB",20123798,12.0,MPu_L,NYSB,110.0,Research Institute/Other Non-Profit,915.0,1883.0,"110NYSB",2.0,2.0,2012,DGData
11.0,NYSB,"110NYSB1112",2.0,57.0,"3-Geom",Still Seeking (US),Still seeking,Not Applicable,Stony Brook University,Department of Mathematics,China,12.0,Stony Brook,NY,"11794",PHD,"11",11.0,2.0,180.0,888.0,3.0,No,,,,,,,,"11NYSB",20124203,12.0,MPu_L,NYSB,110.0,Still Seeking (US),975.0,1883.0,"110NYSB",2.0,6.0,2012,DGData
41.0,NYCR,"210NYCR0212",2.0,62.0,"6-Stat",Group III,Full-time,No,Cornell University,Department of Statistical Sciences,Russia,4.0,Ithaca,NY,"14853",PHD,"40",2.0,2.0,30.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,University of North Carolina Charlotte,Charlotte,NC,"28223",United States,"41NYCR",20122727,4.0,Stat,NYCR,210.0,Math Public Small,130.0,1311.0,"210NYCR",2.0,2.0,2012,DGData
41.0,NYCR,"210NYCR0312",2.0,62.0,"6-Stat",Other Academic,Full-time,Yes,Cornell University,Department of Statistical Sciences,China,4.0,Ithaca,NY,"14853",PHD,"40",3.0,1.0,90.0,1.0,1.0,No,Postdoctoral Fellow,School of Medicine,Stanford University,Stanford,CA,"94305-5101",United States,"41NYCR",20124314,4.0,Stat,NYCR,210.0,Other Academic,905.0,1311.0,"210NYCR",2.0,7.0,2012,DGData
41.0,NYCR,"210NYCR0412",2.0,62.0,"6-Stat",Business/Industry,Full-time,No,Cornell University,Department of Statistical Sciences,Mexico,4.0,Ithaca,NY,"14853",PHD,"40",4.0,2.0,120.0,2.0,1.0,No,Consultant,,Murex North America,New York,NY,"10019",United States,"41NYCR",20122484,4.0,Stat,NYCR,210.0,Business/Industry,935.0,1311.0,"210NYCR",2.0,2.0,2012,DGData
42.0,OHCW,"310OHCW0312",2.0,61.0,"6-Stat",Unknown (Non-US),Unknown,Unknown,Case Western Reserve University,Epidemiology & Biostatistics Department,Unknown,6.0,Cleveland,OH,"44106",PHD,"40",3.0,2.0,200.0,999.0,999.0,Unknown,,,,,,,,"42OHCW",20124706,6.0,Biostat,OHCW,310.0,Unknown (Non-US),995.0,1327.0,"310OHCW",999.0,7.0,2012,DGData
42.0,OHCW,"310OHCW0412",2.0,61.0,"6-Stat",Unknown (Non-US),Unknown,Unknown,Case Western Reserve University,Epidemiology & Biostatistics Department,Unknown,6.0,Cleveland,OH,"44106",PHD,"40",4.0,2.0,200.0,999.0,999.0,Unknown,,,,,,,,"42OHCW",20124707,6.0,Biostat,OHCW,310.0,Unknown (Non-US),995.0,1327.0,"310OHCW",999.0,7.0,2012,DGData
42.0,OHCW,"310OHCW0512",2.0,61.0,"6-Stat",Unknown (Non-US),Unknown,Unknown,Case Western Reserve University,Epidemiology & Biostatistics Department,Unknown,6.0,Cleveland,OH,"44106",PHD,"40",5.0,2.0,200.0,999.0,999.0,Unknown,,,,,,,,"42OHCW",20124708,6.0,Biostat,OHCW,310.0,Unknown (Non-US),995.0,1327.0,"310OHCW",999.0,11.0,2012,DGData
42.0,OHCW,"310OHCW0612",1.0,61.0,"6-Stat",Unknown (US),Unknown,Unknown,Case Western Reserve University,Epidemiology & Biostatistics Department,Unknown,6.0,Cleveland,OH,"44106",PHD,"40",6.0,2.0,190.0,999.0,999.0,Unknown,,,,,,,,"42OHCW",20124709,6.0,Biostat,OHCW,310.0,Unknown (US),985.0,1327.0,"310OHCW",999.0,11.0,2012,DGData
12.0,MDJH,"140MDJH0212",888.0,53.0,"3-Geom",Still Seeking (US),Still seeking,Not Applicable,"Johns Hopkins University, Baltimore",Department of Mathematics,United States,3.0,Baltimore,MD,"21218",PHD,"12",2.0,2.0,180.0,888.0,3.0,No,,,,,,,,"12MDJH",20123594,3.0,MPr_L,MDJH,140.0,Still Seeking (US),975.0,1603.0,"140MDJH",2.0,11.0,2012,DGData
12.0,MDJH,"140MDJH0312",2.0,32.0,"2-Anal",Group I Public,Full-time,Yes,"Johns Hopkins University, Baltimore",Department of Mathematics,China,3.0,Baltimore,MD,"21218",PHD,"12",3.0,2.0,11.0,1.0,1.0,No,Simons Instructor,Department of Mathematics,Stony Brook University,Stony Brook,NY,"11794",United States,"12MDJH",20122208,3.0,MPr_L,MDJH,140.0,Math Public Large,110.0,1603.0,"140MDJH",2.0,11.0,2012,DGData
11.0,ILCC,"110ILCC0212",2.0,5.0,"4-Disc",Unknown (US),Unknown,Unknown,University of Illinois at Chicago,"Mathematics, Statistics & Computer Science Department",China,17.0,Chicago,IL,"60607",PHD,"11",2.0,2.0,190.0,999.0,999.0,No,,,,,,,,"11ILCC",20122178,17.0,MPu_L,ILCC,110.0,Unknown (US),985.0,1555.0,"110ILCC",2.0,11.0,2012,DGData
11.0,ILCC,"110ILCC0312",888.0,74.0,"7-Appl",Group I Public,Full-time,No,University of Illinois at Chicago,"Mathematics, Statistics & Computer Science Department",United States,17.0,Chicago,IL,"60607",PHD,"11",3.0,1.0,11.0,2.0,1.0,No,Visiting Lecturer,"Department of Mathematics, Statistics, and Computer Science",University of Illinois at Chicago,Chicago,IL,"60607",United States,"11ILCC",20123279,17.0,MPu_L,ILCC,110.0,Math Public Large,110.0,1555.0,"110ILCC",2.0,11.0,2012,DGData
11.0,ILCC,"110ILCC0412",888.0,74.0,"7-Appl",Two-year,Full-time,No,University of Illinois at Chicago,"Mathematics, Statistics & Computer Science Department",United States,17.0,Chicago,IL,"60607",PHD,"11",4.0,1.0,80.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,Daley College,Chicago,IL,"60652",United States,"11ILCC",20122394,17.0,MPu_L,ILCC,110.0,Two-year,900.0,1555.0,"110ILCC",2.0,6.0,2012,DGData
11.0,ILCC,"110ILCC1312",888.0,83.0,"7-Appl",Other Academic,Full-time,No,University of Illinois at Chicago,"Mathematics, Statistics & Computer Science Department",United States,17.0,Chicago,IL,"60607",PHD,"11",13.0,2.0,90.0,2.0,1.0,No,Mathematics Specialist,Center for Teaching and Learning,Aurora University,Aurora,IL,"60506",United States,"11ILCC",20120984,17.0,MPu_L,ILCC,110.0,Other Academic,905.0,1555.0,"110ILCC",2.0,1.0,2012,DGData
11.0,ILCC,"110ILCC1512",1.0,76.0,"7-Appl",Business/Industry,Full-time,No,University of Illinois at Chicago,"Mathematics, Statistics & Computer Science Department",China,17.0,Chicago,IL,"60607",PHD,"11",15.0,2.0,120.0,2.0,1.0,No,Software Support Engineer,,Orc Software,Chicago,IL,"60603",United States,"11ILCC",20122895,17.0,MPu_L,ILCC,110.0,Business/Industry,935.0,1555.0,"110ILCC",2.0,1.0,2012,DGData
11.0,ILCC,"110ILCC0512",888.0,57.0,"3-Geom",Two-year,Full-time,No,University of Illinois at Chicago,"Mathematics, Statistics & Computer Science Department",United States,17.0,Chicago,IL,"60607",PHD,"11",5.0,2.0,80.0,2.0,1.0,No,Assistant Professor,Department of Mathematics,Daley College,Chicago,IL,"60652",United States,"11ILCC",20120120,17.0,MPu_L,ILCC,110.0,Two-year,900.0,1555.0,"110ILCC",2.0,1.0,2012,DGData
30.0,TNMT,,NaN,NaN,,,,,Middle Tennessee State University,Department of Mathematical Science,,0.0,Murfreesboro,TN,"37132",PHD,"30",NaN,NaN,NaN,NaN,NaN,,,,,,,,,"30TNMT",NaN,0.0,MPu_S,TNMT,130.0,,NaN,NaN,"130TNMT",NaN,NaN,2012,DGData
30.0,TXTC,,NaN,NaN,,,,,Texas Christian University,Department of Mathematics,,0.0,Ft Worth,TX,"76129",PhD,"30",NaN,NaN,NaN,NaN,NaN,,,,,,,,,"30TXTC",NaN,0.0,Mpr_S,TXTC,150.0,,NaN,2279.0,"150TXTC",NaN,NaN,2012,DGData
11.0,ILCC,"110ILCC0612",888.0,57.0,"3-Geom",Business/Industry,Full-time,No,University of Illinois at Chicago,"Mathematics, Statistics & Computer Science Department",United States,17.0,Chicago,IL,"60607",PHD,"11",6.0,2.0,120.0,2.0,1.0,No,Statistician,Clinical Data Analysis,Pfizer Oncology,San Diego,CA,"92121",United States,"11ILCC",20122382,17.0,MPu_L,ILCC,110.0,Business/Industry,935.0,1555.0,"110ILCC",2.0,6.0,2012,DGData
